employee_id,age,gender,job_title,department,experience_years,current_salary_dzd,skills,sector
EMPQL9TCX,29,Female,Chargé(e) de formation,Quality,1,72384,"Teamwork, Time Management, Problem Solving, Communication, Adaptability",RH
EMP57JSG4,24,Female,Développeur App React Native,Public,6,77503,"Cloud Computing, Network Security, Kubernetes, Java, Docker, DevOps",RH
EMPVIMHXI,39,Female,Telecome coordinator,Administration,3,65991,"Communication, Problem Solving, Time Management, Teamwork, Adaptability",Logistique
EMP086GCA,36,Female,Superviseur Hygiène & Sécurité,Research,6,38289,"Cloud Computing, DevOps, Python, UX/UI, C++, Java",Santé
EMPILC1SC,28,Male,Chargé de la comptabilité et ADM,Affairs,5,68075,"Kubernetes, UX/UI, DevOps, Docker",Ventes
EMPN0IR56,54,Female,Directeur d'Agence - Oran,Public,8,59196,"Communication, Teamwork, Time Management",Finance
EMP73KALG,27,Male,CONTROLEUR DE GESTION,Research,12,25913,"Time Management, Teamwork, Problem Solving",Finance
EMPIXRU1K,49,Male,Infographe senior,Affairs,4,56969,"Adaptability, Problem Solving, Teamwork, Time Management, Communication",Ventes
EMPXLBEC6,34,Male,Validation Supervisor,Data,4,63619,"Teamwork, Adaptability, Time Management, Problem Solving, Communication",Finance
EMPMIVICG,25,Female,Coordinateur Maintenance,Development,2,60876,"Teamwork, Communication, Time Management, Adaptability, Problem Solving",Santé
EMPPM2OUT,56,Male,Chargé des Opérations,Management,0,50116,"Adaptability, Communication, Problem Solving, Time Management, Teamwork",Juridique
EMPUBQ8DE,53,Female,Cadre Financier,Data,0,67545,"Problem Solving, Adaptability, Communication, Teamwork, Time Management",Informatique
EMPFPDH7E,38,Female,Responsable contrôle de gestion,Affairs,8,79079,"Adaptability, Teamwork, Problem Solving, Time Management",Ingénierie
EMPSA2YT1,54,Male,Designer Graphique,Support,5,76713,"UX Research, Prototyping, Color Theory, Sketch, Adobe Photoshop",Marketing
EMPOWJXTW,33,Female,Contrôleur de Qualité  ( Agroalimentaire ) / Bordj Bou Arreridj,Quality,0,52871,"Python, Cloud Computing, C++, SQL",Admin
EMPULVFGC,46,Female,Directeur achat et approvisionnement,Support,11,72879,"DevOps, Network Security, Java",RH
EMPVJSDF7,53,Female,Senior Customer officer - Alger,Investor,3,53765,"Scheduling, Office Management, Document Control, Data Entry, Customer Service",Marketing
EMPEP1HBN,31,Male,Cloud Solutions Platforms Operations Administrator,Relations,5,69775,"UX/UI, Cloud Computing, DevOps, Python, Network Security, SQL",Admin
EMP4TAR7M,54,Female,Traducteur/trice  Interprete Chinois Arab Français,Compliance,3,63480,"Communication, Time Management, Problem Solving, Teamwork, Adaptability",Logistique
EMPDPK44W,55,Male,Commercial itinérant,Support,4,53194,"C++, Docker, SQL, Java, Python",Santé
EMPNCEFE2,38,Male,Électricien,Support,1,60774,"Adaptability, Communication, Problem Solving, Time Management, Teamwork",Admin
EMPL3FARM,25,Male,Medecin de Travail,Procurement,2,87958,"Adaptability, Teamwork, Problem Solving, Time Management, Communication",Santé
EMPVRO2C6,51,Male,Femme / Valet de chambre (Agent d’Entretien),Safety,1,43424,"Adaptability, Time Management, Teamwork, Problem Solving, Communication",Santé
EMPERN4NS,36,Male,Développeur Frontend ,IT,11,74921,"Adaptability, Problem Solving, Teamwork, Time Management, Communication",RH
EMPF9AR9U,58,Male,"Chargé ""e"" relations clients (conventions )",Science,2,74018,"Adaptability, Communication, Problem Solving",RH
EMPN6YFMK,33,Female,Chargé des Approvisionnements Senior,Science,4,59053,"SQL, C++, Kubernetes, DevOps, Python",Marketing
EMP0JMV5L,51,Male,Chef de ligne des passagers,Affairs,11,76816,"Communication, Problem Solving, Time Management, Teamwork, Adaptability",Admin
EMPRNVI4E,54,Male,Chargé des Opérations,Risk,0,64075,"Communication, Problem Solving, Adaptability, Time Management, Teamwork",Marketing
EMPLLTCHZ,47,Male,CAISSIER,Development,6,73318,"Problem Solving, Teamwork, Adaptability, Communication, Time Management",Marketing
EMPWRLUP8,46,Male,AGENT HSE,Success,3,48514,"Communication, Teamwork, Adaptability",Ventes
EMPXWDZ2U,22,Female,Assistant(e) administratif(ve),Risk,1,74936,"Data Entry, Scheduling, Customer Service, Document Control, Office Management",Finance
EMPICFE3U,54,Female,Chargé d’Affaires Véhiculé | (H/F)  Béjaïa,Public,3,73127,"Adaptability, Teamwork, Problem Solving, Communication, Time Management",Marketing
EMPWUFH3T,27,Female,Comerciale,Management,3,64113,"Communication, Teamwork, Adaptability, Problem Solving",Santé
EMPIZ9EJ0,29,Female,Chargé(e) réclamations clients,&,3,70104,"Time Management, Communication, Adaptability, Teamwork, Problem Solving",Ventes
EMPCN2NQI,28,Female,Performance & Operational Excellence Manager,Quality,9,80683,"Problem Solving, Teamwork, Adaptability, Communication",Santé
EMPHUJL4B,37,Male,Déclarant en Douane Principal et Responsable des Opérations,Technical,7,53325,"Time Management, Teamwork, Problem Solving, Communication, Adaptability",Juridique
EMPRHTAAE,35,Female,Chargée  de Communication  ( hotesse d'acceuil ),Risk,1,52670,"Prototyping, Illustrator, Adobe Photoshop, Typography, Color Theory, Figma",Ingénierie
EMPM4AFIW,25,Female,Développeur App React Native,Administration,7,70058,"DevOps, Java, Kubernetes, Docker, SQL, Python",Santé
EMPX55HZK,43,Female,RESPONSABLE APPRO,Logistics,2,51679,"Java, Cloud Computing, Network Security, Kubernetes",Marketing
EMPXE1ZWB,38,Female,Commercial Régional EST,Assurance,3,67316,"Time Management, Teamwork, Adaptability, Problem Solving",RH
EMPCTOPJZ,30,Male,Directeur d'Unité,Public,10,76241,"UX/UI, SQL, Java, Kubernetes, DevOps, C++",Ingénierie
EMP9D6I3S,39,Female,Agent polyalent,Support,4,65297,"Adaptability, Communication, Problem Solving",RH
EMPRAODFG,56,Male,RESPONSABLE ACHATS INTERNATIONAUX,&,1,70374,"UX Research, Prototyping, Color Theory, Adobe Photoshop, Figma, Sketch",Informatique
EMPQGXYDM,24,Male,Manutentionnaire,Science,7,51737,"Time Management, Teamwork, Adaptability, Communication, Problem Solving",Marketing
EMPY5P4TW,25,Male,Agent de Dépôt de Factures,Technical,5,33333,"Adaptability, Time Management, Teamwork, Communication",Logistique
EMP0URG1K,31,Male,Délégué Médical Cardiovasculaire,Training,6,52334,"Problem Solving, Communication, Time Management, Adaptability, Teamwork",Informatique
EMPLFAR5V,50,Male,Superviseur HVAC,Logistics,3,59212,"Teamwork, Adaptability, Time Management, Communication, Problem Solving",Informatique
EMP77U1D8,42,Male,Développeur Odoo,Procurement,3,66300,"Teamwork, Time Management, Problem Solving, Adaptability, Communication",RH
EMPICKBXH,52,Female,Ingénieur en Énergie et Habitat,Development,5,28302,"Cloud Computing, Kubernetes, Python, DevOps, SQL, UX/UI",Ventes
EMPJPP4HJ,60,Female,Réceptionniste,Product,1,60506,"Teamwork, Time Management, Adaptability, Communication",RH
EMPPVEGU7,28,Male,Chef de Service Sureté Exploitants Aéronefs et Opérations Aéroportuaires,Procurement,7,60680,"UX/UI, C++, Kubernetes, Docker, Python",Admin
EMP4ONJ8G,37,Female,Co-Gérant,Business,11,90057,"Time Management, Adaptability, Problem Solving, Teamwork, Communication",Juridique
EMPT1F87X,37,Male,Designer Graphique,Business,6,74130,"Sketch, Figma, Adobe Photoshop",Logistique
EMPSZLIQY,37,Female,Account Opening Officer,Procurement,3,57446,"Data Entry, Customer Service, Office Management, Scheduling, Document Control",Juridique
EMPQ1JB2Y,43,Female,Chef,Administration,28,719000,"Problem Solving, Teamwork, Communication, Time Management, Adaptability",Ventes
EMPS7DBS9,41,Male,Cadre financier administration,Administration,1,62602,"Scheduling, Data Entry, Document Control, Office Management, Customer Service",Informatique
EMPMRQZAR,44,Male,Chargé Assurance Qualité Conformité,Business,1,52363,"UX/UI, Python, SQL, Java, Docker",Admin
EMPXVKWEW,27,Male,Chauffeur de Famille,Product,7,64313,"Time Management, Problem Solving, Adaptability, Communication",Marketing
EMPAM0LNV,27,Female,Commercial(e),Quality,3,78286,"Problem Solving, Time Management, Teamwork, Communication, Adaptability",Finance
EMP84EI2L,32,Female,Responsable Marketing Digital et Communication,Design,6,62307,"UX/UI, Python, DevOps",Admin
EMPZRHH13,35,Female,Télé-opératrice (s),Product,2,30252,"Time Management, Teamwork, Communication, Problem Solving",Marketing
EMPYUQWE4,43,Male,Guichetier Payeur  ( H-F) Agence Constantine Ali Mendjli,Business,1,53612,"Sketch, Typography, Illustrator",Logistique
EMPE1R88X,42,Male,Technico-commercial,Risk,5,76932,"Teamwork, Problem Solving, Communication",Ventes
EMPIH5N59,32,Male,Responsable HSE,Strategy,12,64736,"Teamwork, Time Management, Communication, Adaptability, Problem Solving",Informatique
EMPUGMVHD,40,Female,Ingenieur en maintenance électronique,Risk,4,71487,"Adaptability, Communication, Time Management, Teamwork",Admin
EMP15B2TJ,46,Female,Déclarant en douane,Investor,7,48869,"Teamwork, Problem Solving, Communication",Logistique
EMPIXR6GC,42,Male,Chargé(e) d’Études Senior en Marketing,Quality,12,38746,"SEO, Email Marketing, Brand Management, Google Analytics, Campaign Planning",Admin
EMPDJZPIU,59,Female,TECHNICIEN TERRAIN,Investor,3,32160,"Adaptability, Problem Solving, Teamwork, Time Management, Communication",Ventes
EMP1I5HZ6,53,Male,Visiteur Médico-Pharmaceutique -Batna-,Training,4,56225,"Docker, Java, Python, SQL, DevOps, Kubernetes",Informatique
EMPXY1IM1,26,Female,Chargé de production et moyens généraux,Risk,1,57542,"UX Research, Sketch, Typography, Prototyping, Adobe Photoshop",Marketing
EMPY02B4N,27,Male,chemiste industriel,Administration,2,50668,"Time Management, Teamwork, Problem Solving, Communication",Admin
EMPBNLVFJ,26,Male,Métreur vérificateur,Technical,6,65998,"Teamwork, Communication, Time Management, Adaptability",Ventes
EMPKJPUV3,25,Male,Technicien(ne) Superieure Réseaux Et Systèmes Informatique,Data,2,59163,"Color Theory, Illustrator, Prototyping, Typography, Sketch",Logistique
EMPS73K3L,41,Male,Superviseur des ventes,Corporate,4,62078,"Adaptability, Problem Solving, Time Management",Admin
EMPB94SC4,29,Female,Responsable du centre de Distribution des Produits Pharmaceutiques (grossisterie),Compliance,12,58918,"Java, Network Security, SQL, DevOps, UX/UI",Logistique
EMPBCK1S9,59,Female,Chargé des Opérations,Product,4,37118,"Communication, Problem Solving, Adaptability",Informatique
EMPDX0NLH,31,Female,Architecte Chef de projet,Business,3,63229,"Python, UX/UI, C++, SQL",Admin
EMPQ0Q85E,34,Female,Coordinateur de l'exploitation du Matériel,Product,14,84417,"UX/UI, Network Security, Java",RH
EMPV0MUJJ,32,Female,Archiviste,Management,2,64918,"Communication, Time Management, Adaptability, Problem Solving, Teamwork",Ingénierie
EMPID08XP,43,Male,Responsable Unité Production,&,9,65854,"UX/UI, C++, Docker, SQL, Cloud Computing, Python",Finance
EMPRGQXWC,44,Female,Chargé du transit,Health,3,61749,"Network Security, SQL, Kubernetes, UX/UI, Docker",Juridique
EMPPQJ436,29,Male,Analyste Physico-chimie,Product,3,62604,"Accounting, Budgeting, Audit, Forecasting, Risk Management",Ingénierie
EMPQ0Z4G7,52,Male,Chef de Section Audit  Interne,Design,4,63059,"SQL, Docker, DevOps",Marketing
EMP7986DM,53,Female,Analyste Système d'Information,Design,6,57381,"Forecasting, Financial Analysis, Budgeting, SAP, Risk Management",Finance
EMP96EPE2,39,Male,Community manager Marketing Digital -CRM Hubspot -,Health,12,58968,"Kubernetes, Network Security, DevOps",RH
EMPBC1BWI,42,Male,Inside Sales Representative,Research,1,67469,"Teamwork, Problem Solving, Adaptability",Finance
EMP09IK0H,56,Male,Plongeurs,Corporate,3,64112,"Time Management, Problem Solving, Teamwork",Juridique
EMPG5OTPE,49,Male,Visiteur Médico-Pharmaceutique -Batna-,Research,3,55346,"Kubernetes, Network Security, Java, Cloud Computing, SQL",Ingénierie
EMP8BYLHF,47,Male,Responsable contrôle de gestion,Development,12,86302,"Time Management, Problem Solving, Communication, Teamwork, Adaptability",Finance
EMPKSTS1W,22,Female,Cadre juridique,Safety,3,75095,"Communication, Adaptability, Teamwork, Time Management, Problem Solving",Juridique
EMPQ9OZP4,52,Female,Enseignant(e) d'allemand,Success,8,65795,"Teamwork, Adaptability, Time Management, Communication, Problem Solving",Ventes
EMPGS9VYQ,25,Female,Commercial Terrain,Development,5,65216,"Adaptability, Teamwork, Problem Solving, Communication, Time Management",Ventes
EMPUFG5A3,22,Male,Médecin Anglophone,Research,3,74343,"Time Management, Adaptability, Problem Solving, Communication, Teamwork",Finance
EMPQ5QFVF,45,Female,Chargée Patientéle,&,1,28220,"Pharmacovigilance, Medical Terminology, Clinical Trials, HIPAA Compliance",Finance
EMPZ89SYI,46,Female,Opérateur Commerciale,Relations,3,52177,"Communication, Teamwork, Problem Solving, Time Management, Adaptability",Logistique
EMPCOGCBE,43,Male,Project Manager,Quality,10,79428,"Time Management, Adaptability, Teamwork, Problem Solving, Communication",Ventes
EMPO2BEFQ,29,Male,Assistant de direction,Logistics,4,59299,"Data Entry, Customer Service, Office Management, Document Control, Scheduling",RH
EMPZNEMCV,60,Male,Assistant de Direction Chargé du Matériel,Risk,0,77434,"Customer Service, Document Control, Scheduling, Data Entry, Office Management",Santé
EMP2S6SM9,41,Male,,Risk,2,26222,"Problem Solving, Communication, Time Management, Teamwork, Adaptability",Finance
EMP6K3KUO,50,Female,Responsable Ressources Humaines,Risk,4,72422,"Communication, Teamwork, Problem Solving, Time Management",Admin
EMPBN9BCO,48,Female,Médecin de travail,Customer,7,68098,"Time Management, Adaptability, Problem Solving, Communication, Teamwork",Ingénierie
EMPCCYP3K,47,Male,Responsable Ressource Humaine,IT,4,53384,"Problem Solving, Time Management, Adaptability, Teamwork",Ingénierie
EMPH97JRC,26,Female,Cadre chargé de la Sous Traitance,Support,4,71288,"Java, C++, Docker, SQL, Cloud Computing",Logistique
EMPKR1BYW,28,Female,AGENT DE SECURITE,Business,0,61719,"Cloud Computing, Network Security, C++",Ventes
EMP923KE2,53,Male,"Chef de Service Qualité, Hygiène et Sécurité & Environnement (QHSE)",Health,1,69592,"Network Security, C++, UX/UI, Cloud Computing",Juridique
EMPD4NK9W,38,Male,Chargé(e) du Rétablissement des Liens Familiaux (RLF),Research,4,58541,"Sketch, Prototyping, Figma, UX Research, Adobe Photoshop, Color Theory",Admin
EMPYQTOZU,28,Male,Chef de Département Maintenance (parc roulant),Risk,7,71080,"Communication, Time Management, Problem Solving, Adaptability, Teamwork",Santé
EMPPYCOD8,43,Male,Agent Commercial Polyvalent (H - F ) Agence Annaba Peupliers,Product,2,64089,"Teamwork, Adaptability, Problem Solving, Time Management, Communication",Ventes
EMP5C6CMI,38,Male,Technico-Commercial,Support,3,55001,"Communication, Problem Solving, Time Management, Teamwork, Adaptability",Logistique
EMP87832I,55,Female,Stage Développement Informatique,Business,4,53487,"Problem Solving, Teamwork, Communication",Admin
EMP3OK3DS,37,Male,Community manager Marketing Digital -CRM Hubspot -,Affairs,8,79028,"Network Security, DevOps, C++, Java, Cloud Computing",Informatique
EMPZIZJU4,51,Female,Graphic Designer / Infographiste Confirmé,Corporate,0,75905,"Prototyping, Sketch, Adobe Photoshop, Figma",Informatique
EMPDIYTPI,57,Male,Call center agent,Success,3,70622,"Time Management, Problem Solving, Adaptability, Communication, Teamwork",Admin
EMPIHCU4D,23,Male,Ingénieur statistique et planification,Risk,1,69990,"Communication, Problem Solving, Teamwork",Finance
EMPC1VI4C,46,Female,LIAD ALGER : PROFESSEUR D'ARABE PRIMAIRE (H/F) remplaçant,IT,5,80660,"Communication, Problem Solving, Teamwork, Time Management, Adaptability",Ventes
EMP28PIZL,39,Male,Agent de Lavage Véhicules,Science,3,66628,"Problem Solving, Adaptability, Communication",Marketing
EMP82SVSO,37,Male,Ingénieur Instrumentation,&,1,72154,"Adaptability, Time Management, Communication, Problem Solving, Teamwork",Ingénierie
EMP9AZM7I,53,Male,Secrétaire ,Strategy,3,53728,"Problem Solving, Time Management, Communication, Teamwork, Adaptability",Santé
EMPUM3FJD,37,Female,Digital Marketer,Success,0,72580,"Cloud Computing, Network Security, Kubernetes, C++, Docker, DevOps",Ingénierie
EMPJF0AEV,54,Female,Business Developpeur IT,Relations,2,57671,"SQL, Docker, Network Security",RH
EMP2R9PAH,60,Male,Téléconseillers(ères),&,4,66228,"Time Management, Adaptability, Problem Solving",Juridique
EMPPDCGIP,30,Female,agent commercial,Management,2,39871,"Problem Solving, Adaptability, Time Management",Ventes
EMPAR632U,27,Female,Graphic Designer / Infographiste Confirmé,Assurance,2,58378,"Typography, Adobe Photoshop, Sketch",RH
EMPAMV4QL,34,Female,Inspecteur de composants et structures industrielles,Investor,13,85467,"Teamwork, Communication, Time Management, Adaptability, Problem Solving",Ingénierie
EMPW13PUF,50,Male,Assistante Administrative & Financière,Relations,5,74419,"Office Management, Scheduling, Data Entry, Customer Service",Juridique
EMPG0OF93,47,Female,Chargé Back Office (H/F) | Agence Oran,IT,6,63618,"Document Control, Customer Service, Data Entry, Scheduling, Office Management",Ingénierie
EMPMMBYRL,45,Female,Chauffeur Poids Lourds N1/سائق وزن ثقيل مستوى أول,Health,2,43561,"Problem Solving, Time Management, Adaptability, Communication, Teamwork",Santé
EMP7HTNG9,38,Male,Responsable Marketing Digital et Communication,Safety,6,56927,"Python, C++, Network Security, Kubernetes, DevOps, Docker",Ventes
EMPCCQUZ2,48,Female,Chargé des Opérations,Assurance,2,71301,"Time Management, Problem Solving, Adaptability, Communication, Teamwork",Santé
